Customer ID,Country,recency,frequency,monetary,R_score,F_score,M_score,RFM_sum,Segment,churned,first_order_date,last_order_date,cohort_month
13386,United Kingdom,414,2,835.46,1,2,3,6,Lost,True,2010-09-28 13:09:00,2010-10-21 12:52:00,2010-09
13387,United Kingdom,417,1,181.84,1,1,1,3,Lost,True,2010-10-18 14:07:00,2010-10-18 14:07:00,2010-10
13388,United Kingdom,131,3,1185.65,3,3,3,9,Potential Loyalists,True,2010-04-15 10:18:00,2011-07-31 12:52:00,2010-04
13389,United Kingdom,11,3,797.96,5,3,3,11,Loyal Customers,False,2011-04-21 12:12:00,2011-11-28 14:01:00,2011-04
13390,United Kingdom,75,1,544.08,3,1,2,6,Needs Attention,False,2011-09-26 08:38:00,2011-09-26 08:38:00,2011-09
13391,United Kingdom,204,1,59.8,2,1,1,4,Lost,True,2011-05-20 10:50:00,2011-05-20 10:50:00,2011-05
13392,United Kingdom,677,1,91.14,1,1,1,3,Lost,True,2010-01-31 13:34:00,2010-01-31 13:34:00,2010-01
13393,United Kingdom,584,4,1131.45,1,3,3,7,At Risk,True,2009-12-07 18:12:00,2010-05-05 09:34:00,2009-12
13394,United Kingdom,2,19,6621.7,5,5,5,15,Champions,False,2009-12-01 11:58:00,2011-12-08 11:36:00,2009-12
13395,United Kingdom,185,3,1180.23,3,3,3,9,Potential Loyalists,True,2010-10-14 13:00:00,2011-06-07 15:04:00,2010-10
13396,United Kingdom,29,2,1360.99,4,2,4,10,New Customers,False,2011-01-24 13:37:00,2011-11-10 16:59:00,2011-01
13397,United Kingdom,73,10,3191.87,3,5,5,13,Potential Loyalists,False,2010-01-20 09:50:00,2011-09-28 10:56:00,2010-01
13398,United Kingdom,192,2,670.34,2,2,3,7,Lost,True,2010-09-17 09:34:00,2011-05-31 13:17:00,2010-09
13399,United Kingdom,464,3,275.4,1,3,1,5,At Risk,True,2010-07-08 17:47:00,2010-09-01 13:59:00,2010-07
13400,United Kingdom,583,1,310.83,1,1,2,4,Lost,True,2010-05-06 09:00:00,2010-05-06 09:00:00,2010-05
13402,United Kingdom,127,4,1226.8500000000001,3,3,4,10,Potential Loyalists,True,2010-05-24 10:56:00,2011-08-04 15:51:00,2010-05
13403,United Kingdom,18,3,229.5,5,3,1,9,Loyal Customers,False,2009-12-16 13:23:00,2011-11-22 08:28:00,2009-12
13404,United Kingdom,1,2,252.49,5,2,1,8,New Customers,False,2011-05-11 11:57:00,2011-12-08 15:37:00,2011-05
13405,United Kingdom,204,5,1198.81,2,4,3,9,At Risk,True,2009-12-15 14:13:00,2011-05-19 16:31:00,2009-12
13406,United Kingdom,427,2,568.92,1,2,2,5,Lost,True,2010-03-18 07:29:00,2010-10-08 14:44:00,2010-03
13407,United Kingdom,579,3,2244.7,1,3,4,8,At Risk,True,2010-02-16 11:13:00,2010-05-10 12:41:00,2010-02
13408,United Kingdom,2,106,50174.78,5,5,5,15,Champions,False,2009-12-04 09:31:00,2011-12-08 09:05:00,2009-12
13410,United Kingdom,24,9,2201.96,4,5,4,13,Champions,False,2009-12-08 13:43:00,2011-11-15 15:33:00,2009-12
13411,United Kingdom,107,1,213.55,3,1,1,5,Needs Attention,True,2011-08-24 13:57:00,2011-08-24 13:57:00,2011-08
13412,United Kingdom,620,1,487.35,1,1,2,4,Lost,True,2010-03-29 16:28:00,2010-03-29 16:28:00,2010-03
13413,United Kingdom,640,6,429.44,1,4,2,7,At Risk,True,2010-01-21 17:43:00,2010-03-10 12:17:00,2010-01
13414,United Kingdom,134,6,2494.14,3,4,4,11,Potential Loyalists,True,2010-04-15 17:00:00,2011-07-29 11:45:00,2010-04
13415,United Kingdom,473,4,784.17,1,3,3,7,At Risk,True,2009-12-11 14:20:00,2010-08-24 11:38:00,2009-12
13416,United Kingdom,44,3,940.8000000000001,4,3,3,10,Loyal Customers,False,2009-12-03 13:02:00,2011-10-27 08:56:00,2009-12
13417,United Kingdom,5,6,1669.49,5,4,4,13,Champions,False,2010-02-08 12:39:00,2011-12-05 08:49:00,2010-02
13418,United Kingdom,12,31,11559.66,5,5,5,15,Champions,False,2009-12-11 12:51:00,2011-11-28 10:23:00,2009-12
13419,United Kingdom,64,1,221.06,3,1,1,5,Needs Attention,False,2011-10-07 12:49:00,2011-10-07 12:49:00,2011-10
13420,United Kingdom,150,2,159.85,3,2,1,6,Needs Attention,True,2011-06-22 11:35:00,2011-07-13 08:48:00,2011-06
13421,United Kingdom,40,8,4048.25,4,4,5,13,Champions,False,2010-02-14 14:45:00,2011-10-30 14:21:00,2010-02
13422,United Kingdom,64,1,2626.3,3,1,4,8,Needs Attention,False,2011-10-06 13:42:00,2011-10-06 13:42:00,2011-10
13423,United Kingdom,429,1,217.03,1,1,1,3,Lost,True,2010-10-07 09:02:00,2010-10-07 09:02:00,2010-10
13424,United Kingdom,450,1,572.77,1,1,2,4,Lost,True,2010-09-16 10:49:00,2010-09-16 10:49:00,2010-09
13425,United Kingdom,108,5,3390.4300000000003,3,4,5,12,Potential Loyalists,True,2010-05-09 14:35:00,2011-08-23 17:13:00,2010-05
13426,United Kingdom,1,22,8167.38,5,5,5,15,Champions,False,2009-12-09 15:16:00,2011-12-09 08:59:00,2009-12
13427,United Kingdom,19,6,1006.53,5,4,3,12,Loyal Customers,False,2009-12-17 13:44:00,2011-11-20 13:02:00,2009-12
13428,United Kingdom,10,3,478.54,5,3,2,10,Loyal Customers,False,2010-07-13 13:20:00,2011-11-29 14:20:00,2010-07
13429,United Kingdom,11,4,1006.8,5,3,3,11,Loyal Customers,False,2011-09-25 15:59:00,2011-11-29 09:10:00,2011-09
13430,United Kingdom,19,2,679.45,5,2,3,10,New Customers,False,2011-09-14 14:26:00,2011-11-21 08:19:00,2011-09
13431,United Kingdom,67,8,3316.2400000000002,3,4,5,12,Potential Loyalists,False,2010-02-18 11:53:00,2011-10-03 13:49:00,2010-02
13432,United Kingdom,571,2,436.55,1,2,2,5,Lost,True,2010-04-06 14:42:00,2010-05-17 13:18:00,2010-04
13433,United Kingdom,501,4,658.32,1,3,3,7,At Risk,True,2010-01-12 08:59:00,2010-07-26 16:55:00,2010-01
13434,United Kingdom,74,5,1666.8600000000001,3,4,4,11,Potential Loyalists,False,2010-02-22 09:54:00,2011-09-26 14:30:00,2010-02
13435,United Kingdom,5,9,4447.33,5,5,5,15,Champions,False,2010-07-27 16:56:00,2011-12-04 14:45:00,2010-07
13436,United Kingdom,2,1,196.89,5,1,1,7,New Customers,False,2011-12-08 10:33:00,2011-12-08 10:33:00,2011-12
13437,United Kingdom,14,7,3408.06,5,4,5,14,Champions,False,2011-06-02 14:30:00,2011-11-25 14:00:00,2011-06
13438,United Kingdom,547,1,46.5,1,1,1,3,Lost,True,2010-06-10 18:46:00,2010-06-10 18:46:00,2010-06
13439,United Kingdom,255,3,986.61,2,3,3,8,At Risk,True,2010-07-01 14:36:00,2011-03-29 14:20:00,2010-07
13440,United Kingdom,423,7,1295.25,1,4,4,9,At Risk,True,2010-09-14 10:34:00,2010-10-12 13:11:00,2010-09
13441,United Kingdom,92,2,720.9,3,2,3,8,Needs Attention,True,2010-10-04 10:38:00,2011-09-09 09:38:00,2010-10
13442,United Kingdom,667,3,419.87,1,3,2,6,At Risk,True,2009-12-01 14:59:00,2010-02-10 14:03:00,2009-12
13443,United Kingdom,449,6,1269.3700000000001,1,4,4,9,At Risk,True,2010-01-31 13:30:00,2010-09-17 12:31:00,2010-01
13444,United Kingdom,374,2,619.08,2,2,3,7,Lost,True,2010-07-21 14:34:00,2010-11-30 13:02:00,2010-07
13445,United Kingdom,626,1,241.89999999999998,1,1,1,3,Lost,True,2010-03-23 15:34:00,2010-03-23 15:34:00,2010-03
13446,United Kingdom,430,11,3881.89,1,5,5,11,At Risk,True,2010-02-14 11:52:00,2010-10-05 18:51:00,2010-02
13447,United Kingdom,23,3,1129.14,4,3,3,10,Loyal Customers,False,2011-11-04 10:10:00,2011-11-16 13:38:00,2011-11
13448,United Kingdom,17,12,8386.22,5,5,5,15,Champions,False,2009-12-06 12:14:00,2011-11-23 12:33:00,2009-12
13449,United Kingdom,24,1,291.88,4,1,2,7,New Customers,False,2011-11-16 08:28:00,2011-11-16 08:28:00,2011-11
13450,United Kingdom,27,13,4120.04,4,5,5,14,Champions,False,2010-04-15 19:15:00,2011-11-13 11:54:00,2010-04
13451,United Kingdom,26,11,7088.92,4,5,5,14,Champions,False,2010-03-21 16:13:00,2011-11-13 15:58:00,2010-03
13452,United Kingdom,259,3,729.8,2,3,3,8,At Risk,True,2010-08-24 09:53:00,2011-03-25 14:19:00,2010-08
13453,United Kingdom,166,3,781.69,3,3,3,9,Potential Loyalists,True,2010-11-02 13:23:00,2011-06-27 09:34:00,2010-11
13454,United Kingdom,641,1,219.87,1,1,1,3,Lost,True,2010-03-08 14:40:00,2010-03-08 14:40:00,2010-03
13455,United Kingdom,25,6,2212.9900000000002,4,4,4,12,Champions,False,2009-12-09 08:58:00,2011-11-15 11:21:00,2009-12
13456,United Kingdom,18,6,1766.72,5,4,4,13,Champions,False,2011-05-16 15:34:00,2011-11-22 09:18:00,2011-05
13457,United Kingdom,689,2,148.22,1,2,1,4,Lost,True,2009-12-02 12:46:00,2010-01-20 08:48:00,2009-12
13458,United Kingdom,7,16,11959.27,5,5,5,15,Champions,False,2010-11-16 14:01:00,2011-12-02 15:29:00,2010-11
13459,United Kingdom,625,2,1160.41,1,2,3,6,Lost,True,2010-01-26 13:35:00,2010-03-25 10:24:00,2010-01
13460,United Kingdom,29,2,183.44,4,2,1,7,New Customers,False,2011-10-21 09:50:00,2011-11-10 17:17:00,2011-10
13461,United Kingdom,39,6,4160.0,4,4,5,13,Champions,False,2010-04-21 16:01:00,2011-11-01 09:01:00,2010-04
13462,United Kingdom,253,5,1153.8500000000001,2,4,3,9,At Risk,True,2009-12-14 09:48:00,2011-04-01 11:20:00,2009-12
13464,United Kingdom,58,6,3097.64,4,4,5,13,Champions,False,2010-03-31 15:22:00,2011-10-12 15:01:00,2010-03
13465,United Kingdom,446,2,931.12,1,2,3,6,Lost,True,2010-05-02 15:30:00,2010-09-19 15:13:00,2010-05
13466,United Kingdom,184,5,1013.35,3,4,3,10,Potential Loyalists,True,2010-03-21 13:50:00,2011-06-08 16:39:00,2010-03
13467,United Kingdom,11,2,1071.91,5,2,3,10,New Customers,False,2011-11-03 16:56:00,2011-11-29 10:01:00,2011-11
13468,United Kingdom,2,72,12793.28,5,5,5,15,Champions,False,2009-12-03 13:32:00,2011-12-08 10:39:00,2009-12
13469,United Kingdom,653,1,82.4,1,1,1,3,Lost,True,2010-02-24 15:03:00,2010-02-24 15:03:00,2010-02
13470,United Kingdom,99,2,165.0,3,2,1,6,Needs Attention,True,2011-08-16 17:06:00,2011-09-01 14:57:00,2011-08
13471,United Kingdom,1,4,2501.84,5,3,4,12,Loyal Customers,False,2011-10-23 13:10:00,2011-12-08 15:44:00,2011-10
13472,United Kingdom,464,2,592.24,1,2,2,5,Lost,True,2010-06-02 09:48:00,2010-09-02 09:41:00,2010-06
13473,United Kingdom,61,8,2657.76,3,4,4,11,Potential Loyalists,False,2009-12-15 19:02:00,2011-10-10 11:20:00,2009-12
13474,United Kingdom,236,3,646.59,2,3,3,8,At Risk,True,2010-08-01 14:40:00,2011-04-17 13:53:00,2010-08
13475,United Kingdom,191,4,1431.78,2,3,4,9,At Risk,True,2011-02-14 12:36:00,2011-06-01 13:52:00,2011-02
13476,United Kingdom,179,5,2061.4700000000003,3,4,4,11,Potential Loyalists,True,2010-03-05 09:39:00,2011-06-14 12:00:00,2010-03
13477,United Kingdom,38,11,2819.17,4,5,4,13,Champions,False,2010-01-25 11:52:00,2011-11-02 12:04:00,2010-01
13478,United Kingdom,469,5,2215.78,1,4,4,9,At Risk,True,2010-01-31 15:51:00,2010-08-27 13:23:00,2010-01
13479,United Kingdom,201,4,851.37,2,3,3,8,At Risk,True,2010-08-19 16:18:00,2011-05-23 10:45:00,2010-08
13480,United Kingdom,417,2,627.82,1,2,3,6,Lost,True,2010-01-29 12:35:00,2010-10-19 11:53:00,2010-01
13481,United Kingdom,46,11,3830.84,4,5,5,14,Champions,False,2009-12-04 12:37:00,2011-10-25 09:07:00,2009-12
13482,United Kingdom,232,2,336.09,2,2,2,6,Lost,True,2010-03-22 10:31:00,2011-04-21 17:03:00,2010-03
13483,United Kingdom,66,1,140.34,3,1,1,5,Needs Attention,False,2011-10-05 11:53:00,2011-10-05 11:53:00,2011-10
13484,United Kingdom,241,3,790.72,2,3,3,8,At Risk,True,2010-03-10 11:46:00,2011-04-12 16:30:00,2010-03
13485,United Kingdom,233,11,3015.2200000000003,2,5,5,12,At Risk,True,2009-12-03 13:46:00,2011-04-20 13:58:00,2009-12
13486,United Kingdom,78,3,1122.41,3,3,3,9,Potential Loyalists,False,2011-07-07 17:19:00,2011-09-22 13:13:00,2011-07
13487,United Kingdom,58,5,846.87,4,4,3,11,Loyal Customers,False,2009-12-05 10:25:00,2011-10-13 12:07:00,2009-12
13488,United Kingdom,17,23,14205.960000000001,5,5,5,15,Champions,False,2010-01-25 10:13:00,2011-11-22 14:41:00,2010-01
13489,United Kingdom,105,4,449.52,3,3,2,8,Potential Loyalists,True,2011-02-18 10:42:00,2011-08-26 13:16:00,2011-02
13490,United Kingdom,654,1,154.25,1,1,1,3,Lost,True,2010-02-23 14:48:00,2010-02-23 14:48:00,2010-02
13491,United Kingdom,52,27,4467.66,4,5,5,14,Champions,False,2009-12-07 08:24:00,2011-10-19 08:32:00,2009-12
13492,Switzerland,136,3,1269.84,3,3,4,10,Potential Loyalists,True,2011-05-09 10:06:00,2011-07-26 14:25:00,2011-05
13493,Switzerland,275,2,498.63,2,2,2,6,Lost,True,2011-02-25 16:42:00,2011-03-09 15:35:00,2011-02
13494,United Kingdom,312,1,316.26000000000005,2,1,2,5,Lost,True,2011-02-01 11:58:00,2011-02-01 11:58:00,2011-02
13495,United Kingdom,8,10,4863.31,5,5,5,15,Champions,False,2009-12-07 12:12:00,2011-12-02 11:21:00,2009-12
13496,United Kingdom,11,2,653.33,5,2,3,10,New Customers,False,2010-12-15 10:17:00,2011-11-29 10:58:00,2010-12
13497,United Kingdom,283,6,1166.8300000000002,2,4,3,9,At Risk,True,2010-02-08 10:27:00,2011-03-02 09:04:00,2010-02
13498,United Kingdom,730,1,327.38,1,1,2,4,Lost,True,2009-12-09 15:26:00,2009-12-09 15:26:00,2009-12
13499,United Kingdom,18,5,1159.1100000000001,5,4,3,12,Loyal Customers,False,2011-03-15 08:52:00,2011-11-22 11:21:00,2011-03
13500,United Kingdom,23,4,1466.3,4,3,4,11,Loyal Customers,False,2010-11-03 13:16:00,2011-11-16 15:35:00,2010-11
13501,Switzerland,288,3,2885.11,2,3,4,9,At Risk,True,2010-05-18 13:24:00,2011-02-24 18:59:00,2010-05
13502,United Kingdom,17,5,780.5,5,4,3,12,Loyal Customers,False,2010-06-09 10:52:00,2011-11-23 10:39:00,2010-06
13503,United Kingdom,71,5,1778.04,3,4,4,11,Potential Loyalists,False,2010-02-16 13:49:00,2011-09-29 13:23:00,2010-02
13504,United Kingdom,64,1,295.93,3,1,2,6,Needs Attention,False,2011-10-06 13:20:00,2011-10-06 13:20:00,2011-10
13505,Switzerland,73,4,3633.63,3,3,5,11,Potential Loyalists,False,2011-04-21 12:07:00,2011-09-28 11:56:00,2011-04
13506,United Kingdom,316,5,1338.08,2,4,4,10,At Risk,True,2010-09-05 12:33:00,2011-01-27 13:53:00,2010-09
13507,United Kingdom,3,4,2479.16,5,3,4,12,Loyal Customers,False,2011-07-17 11:50:00,2011-12-06 13:13:00,2011-07
13508,United Kingdom,244,2,287.05,2,2,2,6,Lost,True,2010-03-07 11:58:00,2011-04-10 11:58:00,2010-03
13509,United Kingdom,9,7,1099.72,5,4,3,12,Loyal Customers,False,2010-07-20 12:10:00,2011-12-01 10:10:00,2010-07
13510,United Kingdom,1,11,4558.29,5,5,5,15,Champions,False,2009-12-21 11:53:00,2011-12-08 13:46:00,2009-12
13511,United Kingdom,677,1,282.76,1,1,1,3,Lost,True,2010-02-01 12:10:00,2010-02-01 12:10:00,2010-02
13512,United Kingdom,261,4,713.39,2,3,3,8,At Risk,True,2010-05-05 13:22:00,2011-03-24 10:03:00,2010-05
13513,United Kingdom,127,3,824.59,3,3,3,9,Potential Loyalists,True,2010-02-22 16:36:00,2011-08-05 11:50:00,2010-02
13514,United Kingdom,74,4,815.9000000000001,3,3,3,9,Potential Loyalists,False,2010-01-26 15:11:00,2011-09-27 09:39:00,2010-01
13515,United Kingdom,73,6,1265.82,3,4,4,11,Potential Loyalists,False,2010-03-05 11:58:00,2011-09-28 11:26:00,2010-03
13516,United Kingdom,21,4,1685.26,4,3,4,11,Loyal Customers,False,2010-10-18 08:52:00,2011-11-18 13:15:00,2010-10
13517,United Kingdom,60,3,2128.42,3,3,4,10,Potential Loyalists,False,2011-06-13 08:44:00,2011-10-11 11:43:00,2011-06
13518,United Kingdom,86,1,627.16,3,1,3,7,Needs Attention,False,2011-09-15 10:29:00,2011-09-15 10:29:00,2011-09
13519,United Kingdom,78,2,343.21,3,2,2,7,Needs Attention,False,2010-09-23 11:45:00,2011-09-22 18:24:00,2010-09
13520,Switzerland,59,11,5446.0,4,5,5,14,Champions,False,2009-12-17 11:11:00,2011-10-12 10:20:00,2009-12
13521,United Kingdom,1,3,1070.47,5,3,3,11,Loyal Customers,False,2011-11-29 15:09:00,2011-12-08 13:50:00,2011-11
13522,United Kingdom,30,1,125.80000000000001,4,1,1,6,New Customers,False,2011-11-09 15:11:00,2011-11-09 15:11:00,2011-11
13523,United Kingdom,33,6,4534.57,4,4,5,13,Champions,False,2010-11-02 14:55:00,2011-11-06 15:11:00,2010-11
13524,United Kingdom,41,5,680.1800000000001,4,4,3,11,Loyal Customers,False,2011-05-04 12:26:00,2011-10-30 12:34:00,2011-05
13525,United Kingdom,15,2,628.78,5,2,3,10,New Customers,False,2011-04-05 15:36:00,2011-11-25 12:01:00,2011-04
13526,United Kingdom,738,2,1182.0,1,2,3,6,Lost,True,2009-12-01 12:56:00,2009-12-01 13:13:00,2009-12
13527,United Kingdom,34,12,4541.29,4,5,5,14,Champions,False,2010-01-21 12:37:00,2011-11-06 12:04:00,2010-01
13529,United Kingdom,79,2,307.76,3,2,2,7,Needs Attention,False,2011-05-19 11:50:00,2011-09-22 09:15:00,2011-05
13530,United Kingdom,634,1,402.98,1,1,2,4,Lost,True,2010-03-15 14:10:00,2010-03-15 14:10:00,2010-03
13531,United Kingdom,205,6,1433.07,2,4,4,10,At Risk,True,2009-12-03 15:20:00,2011-05-18 16:56:00,2009-12
13532,United Kingdom,34,1,210.31,4,1,1,6,New Customers,False,2011-11-06 12:25:00,2011-11-06 12:25:00,2011-11
13533,United Kingdom,183,3,269.09,3,3,1,7,Potential Loyalists,True,2011-03-17 12:47:00,2011-06-10 11:54:00,2011-03
13534,United Kingdom,2,35,7720.900000000001,5,5,5,15,Champions,False,2010-07-07 15:00:00,2011-12-07 14:52:00,2010-07
13535,United Kingdom,403,1,89.5,2,1,1,4,Lost,True,2010-11-02 11:49:00,2010-11-02 11:49:00,2010-11
13536,United Kingdom,1,7,3444.39,5,4,5,14,Champions,False,2011-09-25 13:30:00,2011-12-08 16:38:00,2011-09
13537,United Kingdom,426,2,717.85,1,2,3,6,Lost,True,2010-09-14 10:41:00,2010-10-10 12:45:00,2010-09
13538,United Kingdom,43,12,3103.13,4,5,5,14,Champions,False,2010-02-02 12:47:00,2011-10-27 16:34:00,2010-02
13539,United Kingdom,86,7,1569.36,3,4,4,11,Potential Loyalists,False,2010-04-28 12:04:00,2011-09-15 10:18:00,2010-04
13540,United Kingdom,467,3,632.39,1,3,3,7,At Risk,True,2010-02-22 09:22:00,2010-08-29 14:20:00,2010-02
13541,United Kingdom,427,2,785.25,1,2,3,6,Lost,True,2010-05-18 16:15:00,2010-10-08 16:37:00,2010-05
13542,United Kingdom,377,17,3959.4900000000002,2,5,5,12,At Risk,True,2009-12-10 19:53:00,2010-11-28 11:24:00,2009-12
13543,United Kingdom,634,2,1439.61,1,2,4,7,Cant Lose Them,True,2010-01-21 14:30:00,2010-03-15 13:34:00,2010-01
13544,United Kingdom,40,6,790.2,4,4,3,11,Loyal Customers,False,2010-03-05 11:31:00,2011-10-31 11:57:00,2010-03
13545,United Kingdom,391,2,364.93,2,2,2,6,Lost,True,2010-06-13 11:49:00,2010-11-14 11:27:00,2010-06
13546,United Kingdom,12,5,1086.24,5,4,3,12,Loyal Customers,False,2010-10-11 17:23:00,2011-11-27 14:50:00,2010-10
13547,United Kingdom,408,1,164.53,2,1,1,4,Lost,True,2010-10-27 14:14:00,2010-10-27 14:14:00,2010-10
13548,United Kingdom,96,3,901.44,3,3,3,9,Potential Loyalists,True,2010-08-25 13:44:00,2011-09-04 14:50:00,2010-08
13549,United Kingdom,26,8,1005.8000000000001,4,4,3,11,Loyal Customers,False,2010-11-17 12:17:00,2011-11-14 09:20:00,2010-11
13550,United Kingdom,383,1,342.55,2,1,2,5,Lost,True,2010-11-21 15:24:00,2010-11-21 15:24:00,2010-11
13551,United Kingdom,319,2,244.2,2,2,1,5,Lost,True,2010-02-11 15:01:00,2011-01-24 14:46:00,2010-02
13552,United Kingdom,66,22,6948.92,3,5,5,13,Potential Loyalists,False,2010-02-19 13:28:00,2011-10-04 15:19:00,2010-02
13553,United Kingdom,675,1,499.6,1,1,2,4,Lost,True,2010-02-03 12:21:00,2010-02-03 12:21:00,2010-02
13554,United Kingdom,380,7,1629.35,2,4,4,10,At Risk,True,2010-09-19 12:39:00,2010-11-24 15:05:00,2010-09
13555,United Kingdom,74,13,8891.84,3,5,5,13,Potential Loyalists,False,2010-01-19 13:20:00,2011-09-27 12:36:00,2010-01
13556,United Kingdom,429,2,200.82,1,2,1,4,Lost,True,2010-09-30 09:01:00,2010-10-06 16:44:00,2010-09
13557,United Kingdom,28,13,3032.26,4,5,5,14,Champions,False,2009-12-08 17:41:00,2011-11-11 15:24:00,2009-12
13558,United Kingdom,6,4,594.52,5,3,2,10,Loyal Customers,False,2011-10-02 13:01:00,2011-12-04 11:24:00,2011-10
13559,United Kingdom,513,2,990.0,1,2,3,6,Lost,True,2010-06-14 11:52:00,2010-07-15 09:52:00,2010-06
13560,United Kingdom,7,1,171.42000000000002,5,1,1,7,New Customers,False,2011-12-02 13:11:00,2011-12-02 13:11:00,2011-12
13561,United Kingdom,216,11,1803.4,2,5,4,11,At Risk,True,2010-02-28 13:42:00,2011-05-08 12:39:00,2010-02
13562,United Kingdom,82,8,4838.18,3,4,5,12,Potential Loyalists,False,2010-01-14 16:33:00,2011-09-19 10:51:00,2010-01
13563,United Kingdom,84,2,777.53,3,2,3,8,Needs Attention,False,2011-07-22 17:21:00,2011-09-16 14:45:00,2011-07
13564,United Kingdom,354,36,15880.22,2,5,5,12,At Risk,True,2009-12-02 11:55:00,2010-12-20 16:50:00,2009-12
13565,United Kingdom,19,3,414.8,5,3,2,10,Loyal Customers,False,2010-10-24 15:51:00,2011-11-20 14:33:00,2010-10
13566,United Kingdom,41,5,1684.75,4,4,4,12,Champions,False,2010-03-10 12:22:00,2011-10-30 11:59:00,2010-03
13567,United Kingdom,428,4,1079.29,1,3,3,7,At Risk,True,2010-06-16 12:48:00,2010-10-07 12:51:00,2010-06
13568,United Kingdom,173,1,187.05,3,1,1,5,Needs Attention,True,2011-06-19 14:42:00,2011-06-19 14:42:00,2011-06
13569,United Kingdom,17,4,725.04,5,3,3,11,Loyal Customers,False,2010-10-07 13:05:00,2011-11-22 13:07:00,2010-10
13570,United Kingdom,243,1,239.49,2,1,1,4,Lost,True,2011-04-10 13:36:00,2011-04-10 13:36:00,2011-04
13571,United Kingdom,13,26,4537.26,5,5,5,15,Champions,False,2009-12-08 13:02:00,2011-11-27 10:47:00,2009-12
13572,United Kingdom,206,1,1384.25,2,1,4,7,Cant Lose Them,True,2011-05-18 11:59:00,2011-05-18 11:59:00,2011-05
13573,United Kingdom,50,6,903.07,4,4,3,11,Loyal Customers,False,2010-03-12 16:06:00,2011-10-20 14:33:00,2010-03
13574,United Kingdom,411,1,404.45,1,1,2,4,Lost,True,2010-10-24 13:28:00,2010-10-24 13:28:00,2010-10
13575,United Kingdom,23,5,732.07,4,4,3,11,Loyal Customers,False,2011-06-16 14:24:00,2011-11-16 13:14:00,2011-06
13576,United Kingdom,10,28,11202.59,5,5,5,15,Champions,False,2009-12-08 15:12:00,2011-11-29 15:34:00,2009-12
13577,United Kingdom,25,11,3484.28,4,5,5,14,Champions,False,2009-12-14 16:10:00,2011-11-14 15:19:00,2009-12
13578,United Kingdom,409,1,147.66,2,1,1,4,Lost,True,2010-10-26 13:44:00,2010-10-26 13:44:00,2010-10
13579,United Kingdom,15,5,1374.3400000000001,5,4,4,13,Champions,False,2010-02-18 13:53:00,2011-11-25 08:41:00,2010-02
13580,United Kingdom,406,1,107.75,2,1,1,4,Lost,True,2010-10-29 15:01:00,2010-10-29 15:01:00,2010-10
13581,United Kingdom,309,2,280.53000000000003,2,2,1,5,Lost,True,2010-10-21 16:30:00,2011-02-03 14:41:00,2010-10
13582,United Kingdom,390,2,241.68,2,2,1,5,Lost,True,2010-04-01 11:38:00,2010-11-15 11:34:00,2010-04
13583,United Kingdom,156,2,1445.03,3,2,4,9,Needs Attention,True,2010-01-29 13:53:00,2011-07-07 10:40:00,2010-01
13584,United Kingdom,307,3,385.7,2,3,2,7,At Risk,True,2010-02-02 08:40:00,2011-02-06 12:49:00,2010-02
13585,United Kingdom,531,3,684.54,1,3,3,7,At Risk,True,2009-12-01 14:56:00,2010-06-27 12:33:00,2009-12
13586,United Kingdom,541,1,127.28,1,1,1,3,Lost,True,2010-06-16 13:47:00,2010-06-16 13:47:00,2010-06
13587,United Kingdom,64,4,1673.5,3,3,4,10,Potential Loyalists,False,2010-02-14 13:17:00,2011-10-07 12:31:00,2010-02
13588,United Kingdom,16,9,2478.95,5,5,4,14,Champions,False,2011-03-29 15:53:00,2011-11-24 10:42:00,2011-03
13589,United Kingdom,15,6,1120.74,5,4,3,12,Loyal Customers,False,2009-12-06 10:26:00,2011-11-25 12:10:00,2009-12
13590,United Kingdom,11,18,6336.04,5,5,5,15,Champions,False,2009-12-01 13:37:00,2011-11-28 12:54:00,2009-12
13591,United Kingdom,65,7,2093.94,3,4,4,11,Potential Loyalists,False,2009-12-14 15:44:00,2011-10-06 12:26:00,2009-12
13592,United Kingdom,36,4,247.95999999999998,4,3,1,8,Loyal Customers,False,2011-03-20 14:01:00,2011-11-04 09:49:00,2011-03
